Time (ms),Axle_Torque_Setpoint(N.m),Axle_Torque_Feedback(N.m),Speed_Feedback(m/s)
138407.2,600,416,0
138414.3,600,464,0
138427.1,600,464,0
138433.8,600,508,0
138447.2,600,508,0
138455.4,600,562,0
138467.2,600,562,0
138484.4,600,594,0
138487.2,600,594,0
138503.7,600,574,0
138507.2,600,574,0
138523.6,600,576,0
138527.2,600,576,0
138544.7,600,570,0
138547.2,600,570,0
138567.2,600,570,0
138574.2,600,576,0.01
138587.2,600,576,0.01
138604.5,600,562,0.02
138607.1,600,562,0.02
138627.1,600,562,0.02
138634.1,600,570,0.02
138647.2,600,570,0.02
138665.4,600,584,0.03
138667.1,600,584,0.03
138687.2,600,584,0.03
138693.8,600,566,0.04
138707.2,600,566,0.04
138724.2,600,570,0.05
138727.2,600,570,0.05
138747.2,600,570,0.05
138753.7,600,582,0.06
138767.2,586,582,0.06
138783.7,586,582,0.07
138787.2,586,582,0.07
138807.1,529,582,0.07
138813.7,529,562,0.08
138827.1,529,562,0.08
138844,529,558,0.09
138847.2,520,558,0.09
138867.2,520,558,0.09
138873.8,520,568,0.11
138887.1,534,568,0.11
138903.3,534,490,0.12
138907.2,522,490,0.12
138923.3,522,502,0.12
138927.1,522,502,0.12
138944,522,500,0.13
138947.2,582,500,0.13
138963.7,582,524,0.13
138967.2,582,524,0.13
138983.7,582,510,0.14
138987.1,546,510,0.14
139004.4,546,550,0.15
139007.1,538,550,0.15
139023.4,538,550,0.16
139027.2,538,550,0.16
139043.5,538,536,0.16
139047.1,522,536,0.16
139065,522,528,0.17
139067.2,522,528,0.17
139087.2,550,528,0.17
139094.1,550,516,0.18
139107.2,551,516,0.18
139123.8,551,496,0.19
139127.1,551,496,0.19
139143.8,551,514,0.2
139147.1,566,514,0.2
139163.3,566,522,0.2
139167.2,577,522,0.2
139184.6,577,534,0.21
139187.1,577,534,0.21
139207.2,605,534,0.21
139214.2,605,540,0.22
139227.2,605,540,0.22
139244.2,605,536,0.23
139247.1,634,536,0.23
139263.9,634,550,0.23
139267.1,634,550,0.23
139287.2,645,550,0.23
139292.9,645,582,0.24
139307.2,645,582,0.24
139312.6,645,612,0.25
139327.1,649,612,0.25
139333.7,649,628,0.25
139347.1,649,628,0.25
139364,649,620,0.26
139367.1,678,620,0.26
139387.1,678,620,0.26
139393.3,678,640,0.27
139407.1,656,640,0.27
139413,656,612,0.28
139427.1,633,612,0.28
139433.7,633,644,0.28
139447.1,633,644,0.28
139453.9,633,644,0.28
139467.1,669,644,0.28
139483.1,669,628,0.29
139487.1,669,628,0.29
139502.2,669,630,0.3
139507.1,649,630,0.3
139523.1,649,632,0.3
139527.1,649,632,0.3
139543.2,649,616,0.31
139547.1,628,616,0.31
139562.8,628,648,0.31
139567.1,628,648,0.31
139583.4,628,640,0.32
139587.1,631,640,0.32
139603.3,631,612,0.33
139607.1,635,612,0.33
139627.1,635,612,0.33
139632.7,635,616,0.34
139647.1,651,616,0.34
139663.4,651,622,0.34
139667.2,693,622,0.34
139687.1,693,622,0.34
139693.1,693,620,0.35
139707.1,649,620,0.35
139722.8,649,656,0.36
139727.2,640,656,0.36
139747.2,640,656,0.36
139752.5,640,660,0.37
139767.2,612,660,0.37
139782.4,612,606,0.37
139787.2,612,606,0.37
139807.2,673,606,0.37
139812.8,673,624,0.38
139827.1,673,624,0.38
139832.3,673,602,0.39
139847.1,684,602,0.39
139853.3,684,610,0.39
139867.1,694,610,0.39
139872.2,694,646,0.4
139887.1,709,646,0.4
139902.7,709,646,0.41
139907.1,694,646,0.41
139927.1,694,646,0.41
139932.1,694,642,0.41
139947,697,642,0.41
139953,697,654,0.42
139967.1,676,654,0.42
139973.4,676,672,0.42
139987.1,628,672,0.42
140002.2,628,634,0.43
140007,628,634,0.43
140027.1,606,634,0.43
140031.9,606,630,0.44
140047.1,606,630,0.44
140062.5,606,598,0.45
140067.1,628,598,0.45
140087.1,680,598,0.45
140092.2,680,590,0.46
140107.1,680,590,0.46
140122.7,680,584,0.47
140127.1,697,584,0.47
140147,697,584,0.47
140152.2,697,638,0.47
140167.1,726,638,0.47
140181.9,726,670,0.48
140187.1,755,670,0.48
140207.1,755,670,0.48
140211.6,755,646,0.48
140227.1,760,646,0.48
140241.6,760,704,0.49
140247.1,760,704,0.49
140261.4,760,714,0.5
140267.1,708,714,0.5
140287.1,676,714,0.5
140290.4,676,710,0.5
140307.1,690,710,0.5
140310.2,690,718,0.51
140327.1,690,718,0.51
140331.4,690,690,0.51
140347.1,739,690,0.51
140350.9,739,652,0.52
140367,739,652,0.52
140369.9,739,672,0.52
140387.1,700,672,0.52
140391.4,700,640,0.53
140407,706,640,0.53
140410.3,706,660,0.53
140427,706,660,0.53
140430.6,706,708,0.54
140447,718,708,0.54
140451.3,718,718,0.55
140467.1,722,718,0.55
140480.9,722,660,0.56
140487.1,743,660,0.56
140500.6,743,688,0.56
140507.2,746,688,0.56
140520.9,746,690,0.57
140527,746,690,0.57
140541.4,746,704,0.58
140547.1,718,704,0.58
140560.8,718,702,0.58
140567.1,718,702,0.58
140580.5,718,738,0.59
140587.1,726,738,0.59
140600.9,726,680,0.59
140607,726,680,0.59
140627,769,680,0.59
140631.2,769,692,0.6
140647.2,769,692,0.6
140661.3,769,670,0.61
140667,803,670,0.61
140687,803,670,0.61
140690.8,803,758,0.62
140707.1,824,758,0.62
140720.3,824,744,0.63
140727,824,744,0.63
140747.2,844,744,0.63
140750.1,844,778,0.63
140767.1,844,778,0.63
140780.8,844,780,0.64
140787.1,789,780,0.64
140807,789,780,0.64
140810.5,789,800,0.65
140827,777,800,0.65
140840.8,777,780,0.66
140847,774,780,0.66
140867,774,780,0.66
140870.2,774,786,0.67
140887,794,786,0.67
140900.1,794,760,0.68
140907,794,760,0.68
140918.9,794,762,0.69
140927,760,762,0.69
140940.9,760,734,0.69
140947,760,734,0.69
140960.6,760,786,0.7
140967,789,786,0.7
140987,807,786,0.7
140990,807,740,0.7
141007,807,740,0.7
141009.6,807,718,0.71
141027,775,718,0.71
141030.2,775,746,0.72
141047,775,746,0.72
141060.9,775,778,0.73
141067,760,778,0.73
141087,726,778,0.73
141089.9,726,750,0.74
141107,713,750,0.74
141120.6,713,706,0.74
141127,713,706,0.74
141147,740,706,0.74
141150.9,740,720,0.75
141167,740,720,0.75
141180.4,740,688,0.76
141187.1,709,688,0.76
141199.5,709,706,0.76
141207,709,706,0.76
141219.2,709,690,0.77
141227.1,698,690,0.77
141240.2,698,664,0.77
141246.9,698,664,0.77
141267,721,664,0.77
141269.9,721,682,0.78
141287,689,682,0.78
141288.9,689,674,0.79
141307,685,674,0.79
141319.8,685,684,0.79
141327,685,684,0.79
141347,735,684,0.79
141349.2,735,642,0.8
141367.1,720,642,0.8
141369.2,720,658,0.8
141386.9,720,658,0.8
141390.2,720,620,0.81
141406.9,722,620,0.81
141408.9,722,678,0.82
141427,686,678,0.82
141439,686,666,0.83
141447,597,666,0.83
141459.5,597,724,0.83
141467.1,505,724,0.83
141479.5,505,660,0.83
141487,505,660,0.83
141507,610,660,0.83
141509.8,610,576,0.84
141526.9,610,576,0.84
141540,610,474,0.85
141547,609,474,0.85
141559,609,508,0.85
141567,613,508,0.85
141587,613,508,0.85
141588.8,613,586,0.86
141607,604,586,0.86
141609.4,604,576,0.86
141627,588,576,0.86
141629.7,588,602,0.87
141647,561,602,0.87
141659.3,561,590,0.87
141667,561,590,0.87
141687,651,590,0.87
141689.3,651,570,0.87
141707,651,570,0.87
141719,651,552,0.87
141727,583,552,0.87
141737.7,583,570,0.88
141747,605,570,0.88
141759.7,605,644,0.88
141767,565,644,0.88
141787,565,644,0.88
141788.6,565,564,0.89
141807,479,564,0.89
141808.8,479,586,0.89
141827,479,586,0.89
141838.8,479,568,0.89
141847,477,568,0.89
141858.5,477,492,0.89
141867,477,492,0.89
141879.2,477,452,0.89
141887,368,452,0.89
141898.5,368,458,0.9
141907,368,458,0.9
141927,450,458,0.9
141928.8,450,462,0.9
141947,490,462,0.9
141949,490,428,0.9
141966.9,490,428,0.9
141969.1,490,360,0.9
141987,465,360,0.9
141998.8,465,460,0.9
142007,490,460,0.9
142027,490,460,0.9
142028.9,490,486,0.9
142047,418,486,0.9
142048.5,418,482,0.9
142066.9,418,482,0.9
142068.7,418,486,0.91
142086.9,418,486,0.91
142089.3,418,484,0.91
142106.9,418,484,0.91
142108.3,418,456,0.91
142126.9,352,456,0.91
142138.5,352,390,0.91
142146.9,403,390,0.91
142158,403,412,0.91
142166.9,499,412,0.91
142179,499,370,0.91
142186.9,499,370,0.91
142207,485,370,0.91
142208.4,485,390,0.91
142227,485,390,0.91
142238.4,485,458,0.91
142247,408,458,0.91
142257.6,408,482,0.92
142267,416,482,0.92
142287,416,482,0.92
142287.8,416,462,0.92
142307,436,462,0.92
142307.2,436,402,0.92
142326.9,436,402,0.92
142328.3,436,382,0.92
142346.9,442,382,0.92
142357.6,442,440,0.92
142366.9,442,440,0.92
142387,426,440,0.92
142388.4,426,414,0.92
142406.9,412,414,0.92
142417.4,412,440,0.92
142426.9,412,440,0.92
142446.9,492,440,0.92
142448,492,418,0.92
142466.8,470,418,0.92
142476.9,470,408,0.92
142487,464,408,0.92
142507.1,464,408,0.92
142507.3,464,444,0.92
142526.9,440,444,0.92
142536.8,440,462,0.92
142546.9,440,462,0.92
142556.6,440,434,0.92
142567,436,434,0.92
142576.5,436,428,0.92
142587,436,428,0.92
142597.5,436,440,0.92
142607,395,440,0.92
142627,395,440,0.92
142627.2,395,426,0.92
142645.8,395,386,0.92
142646.9,418,386,0.92
142665.8,418,370,0.92
142666.9,375,370,0.92
142686.5,375,396,0.92
142687.1,336,396,0.92
142706.9,336,396,0.92
142716.5,336,340,0.92
142726.9,465,340,0.92
142746.8,465,332,0.92
142747,419,332,0.92
142766.4,419,300,0.92
142767.1,419,300,0.92
142786.9,416,300,0.92
142795.9,416,446,0.92
142806.9,416,446,0.92
142815.7,416,392,0.92
142826.9,471,392,0.92
142836.8,471,410,0.92
142846.9,471,410,0.92
142866.3,471,412,0.92
142866.9,452,412,0.92
142886.9,433,412,0.92
142896.3,433,450,0.92
142906.9,504,450,0.92
142915.3,504,464,0.92
142926.9,504,464,0.92
142935,504,436,0.92
142946.9,445,436,0.92
142956,445,448,0.92
142966.8,445,448,0.92
142985.7,445,488,0.93
142986.9,449,488,0.93
143005.4,449,474,0.93
143006.9,362,474,0.93
143025.6,362,422,0.93
143026.9,362,422,0.93
143046.1,362,422,0.93
143047.2,389,422,0.93
143065.1,389,364,0.93
143066.9,409,364,0.93
143086,409,354,0.93
143086.9,409,354,0.93
143105.8,409,368,0.93
143106.9,370,368,0.93
143126.9,370,368,0.93
143135.5,370,390,0.93
143146.9,413,390,0.93
143166.5,413,362,0.93
143167.2,363,362,0.93
143186.9,363,362,0.93
143195.1,363,348,0.93
143206.9,418,348,0.93
143215.4,418,398,0.93
143226.9,418,398,0.93
143235.8,418,330,0.93
143246.9,336,330,0.93
143255.9,336,340,0.93
143266.8,339,340,0.93
143275.9,339,388,0.93
143286.9,339,388,0.93
143296.4,339,374,0.93
143306.9,419,374,0.93
143326.4,419,322,0.93
143327,419,322,0.93
143345.1,419,324,0.93
143346.8,396,324,0.93
143365.4,396,394,0.93
143367,397,394,0.93
143385.8,397,398,0.94
143387,397,398,0.94
143406.9,430,398,0.94
143416.1,430,396,0.94
143426.9,355,396,0.94
143445.6,355,400,0.94
143446.9,355,400,0.94
143465.7,355,408,0.94
143466.8,371,408,0.94
143486.9,420,408,0.94
143494.5,420,348,0.94
143506.9,447,348,0.94
143514.7,447,328,0.94
143526.8,447,328,0.94
143536.1,447,378,0.94
143546.9,463,378,0.94
143565.8,463,410,0.94
143567,463,410,0.94
143586.8,389,410,0.94
143595.8,389,446,0.94
143606.8,389,446,0.94
143625.5,389,448,0.94
143626.8,396,448,0.94
143646.9,405,448,0.94
143655.2,405,374,0.94
143666.9,405,374,0.94
143684.8,405,376,0.94
143686.8,441,376,0.94
143706.8,441,376,0.94
143714.5,441,374,0.94
143726.8,435,374,0.94
143744.4,435,406,0.94
143746.8,521,406,0.94
143764.2,521,428,0.94
143766.9,522,428,0.94
143786.9,522,428,0.94
143793.5,522,486,0.94
143806.9,436,486,0.94
143813.5,436,504,0.94
143826.8,436,504,0.94
143834.2,436,488,0.94
143846.8,336,488,0.94
143865,336,422,0.94
143866.9,340,422,0.94
143886.8,340,422,0.94
143893.9,340,408,0.95
143906.9,314,408,0.95
143923.7,314,330,0.95
143926.8,314,330,0.95
143946.8,299,330,0.95
143954.4,299,300,0.95
143966.8,299,300,0.95
143984.4,299,310,0.95
143986.8,438,310,0.95
144006.8,438,310,0.95
144014.1,438,282,0.94
144026.8,464,282,0.94
144044.1,464,368,0.94
144046.8,468,368,0.94
144063.7,468,446,0.95
144066.9,473,446,0.95
144083.6,473,452,0.95
144086.8,473,452,0.95
144103.4,473,446,0.95
144106.9,371,446,0.95
144123.1,371,444,0.95
144126.8,371,444,0.95
144146.9,352,444,0.95
144153.9,352,412,0.95
144166.9,352,412,0.95
144173.1,352,366,0.95
144186.8,412,366,0.95
144194,412,366,0.95
144206.9,412,366,0.95
144223.5,412,338,0.95
144226.8,449,338,0.95
144246.8,449,338,0.95
144253.8,449,342,0.95
144266.9,442,342,0.95
144283.1,442,410,0.95
144286.8,442,410,0.95
144306.8,355,410,0.95
144313.3,355,428,0.95
144326.8,355,428,0.95
144342.9,355,430,0.95
144346.9,328,430,0.95
144363.5,328,378,0.95
144366.8,328,378,0.95
144383.4,328,336,0.95
144386.8,378,336,0.95
144403.1,378,310,0.95
144406.9,376,310,0.95
144426.8,376,310,0.95
144433.2,376,340,0.95
144446.8,374,340,0.95
144453.2,374,356,0.95
144467,347,356,0.95
144473.1,347,360,0.95
144486.9,347,360,0.95
144503.7,347,354,0.95
144506.9,398,354,0.95
144526.8,398,354,0.95
144533.7,398,334,0.95
144546.8,376,334,0.95
144563.7,376,356,0.95
144566.8,340,356,0.95
144586.7,340,356,0.95
144593.8,340,378,0.95
144606.8,399,378,0.95
144622.8,399,338,0.96
144626.7,399,338,0.96
144646.8,311,338,0.96
144653.7,311,334,0.95
144666.8,311,334,0.95
144682.9,311,382,0.96
144686.8,333,382,0.96
144706.8,343,382,0.96
144712.4,343,290,0.96
144726.8,343,290,0.96
144732.1,343,300,0.96
144746.9,374,300,0.96
144752.2,374,326,0.96
144766.8,374,326,0.96
144773.3,374,326,0.96
144786.8,359,326,0.96
144802.9,359,364,0.96
144806.7,359,364,0.96
144826.8,393,364,0.96
144832.3,393,368,0.96
144846.8,393,368,0.96
144862.3,393,366,0.96
144866.8,338,366,0.96
144886.8,338,366,0.96
144892,338,374,0.96
144906.8,352,374,0.96
144921.7,352,346,0.96
144926.8,352,346,0.96
144946.7,285,346,0.96
144952.5,285,320,0.96
144966.8,285,320,0.96
144982.6,285,340,0.96
144986.8,318,340,0.96
145006.8,316,340,0.96
145012.8,316,338,0.96
145026.7,316,338,0.96
145042,316,312,0.96
145046.8,307,312,0.96
145066.9,302,312,0.96
145071.7,302,306,0.95
145086.8,302,306,0.95
145101.7,302,320,0.95
145106.8,352,320,0.95
145126.8,362,320,0.95
145131.4,362,280,0.95
145146.8,367,280,0.95
145151.7,367,304,0.96
145166.8,367,304,0.96
145180.4,367,348,0.96
145186.8,325,348,0.96
145201.4,325,360,0.95
145206.8,364,360,0.95
145221.9,364,346,0.95
145226.8,364,346,0.95
145241.2,364,320,0.95
145246.7,341,320,0.95
145261.8,341,336,0.95
145266.8,436,336,0.95
145286.8,436,336,0.95
145292.1,436,348,0.95
145306.7,412,348,0.95
145311.5,412,326,0.95
145326.8,386,326,0.95
145341.7,386,420,0.95
145346.7,386,420,0.95
145361.4,386,392,0.96
145366.7,461,392,0.96
145382.1,461,396,0.96
145386.7,302,396,0.96
145406.7,302,396,0.96
145411.8,302,384,0.95
145426.8,396,384,0.95
145441.8,396,348,0.95
145446.7,396,348,0.95
145466.7,501,348,0.95
145472.1,501,312,0.96
145486.7,417,312,0.96
145501.4,417,376,0.95
145506.7,417,376,0.95
145521.3,417,422,0.95
145526.7,411,422,0.95
145541.1,411,390,0.96
145546.7,373,390,0.96
145561.7,373,386,0.96
145566.7,373,386,0.96
145586.7,369,386,0.96
145592.1,369,370,0.96
145606.8,422,370,0.96
145621.7,422,364,0.96
145626.8,422,364,0.96
145640.7,422,368,0.96
145646.8,278,368,0.96
145661.1,278,398,0.96
145666.7,278,398,0.96
145681.1,278,408,0.96
145686.7,298,408,0.96
145706.7,298,408,0.96
145711,298,322,0.96
145726.7,285,322,0.96
145741.3,285,282,0.96
145746.8,302,282,0.96
145761.2,302,288,0.96
145766.8,371,288,0.96
145786.8,371,288,0.96
145790.3,371,270,0.96
145806.8,371,270,0.96
145810.4,371,260,0.96
145826.8,371,260,0.96
145831.6,371,354,0.96
145846.8,322,354,0.96
145861.6,322,366,0.96
145866.8,350,366,0.96
145886.7,350,366,0.96
145890.9,350,356,0.96
145906.8,406,356,0.96
145921,406,336,0.96
145926.7,406,336,0.96
145946.7,439,336,0.96
145951.5,439,324,0.96
145966.8,475,324,0.96
145980.9,475,378,0.96
145986.7,475,378,0.96
146006.7,425,378,0.96
146011.2,425,398,0.96
146026.7,425,398,0.96
146029.6,425,424,0.96
146046.7,446,424,0.96
146049.6,446,446,0.96
146066.7,373,446,0.96
146070.3,373,400,0.95
146086.7,373,400,0.95
146100.4,373,416,0.95
146106.7,397,416,0.95
146126.7,367,416,0.95
146130.1,367,356,0.95
146146.7,435,356,0.95
146160.9,435,350,0.95
146166.8,435,350,0.95
146186.7,442,350,0.95
146189.6,442,366,0.95
146206.7,442,366,0.95
146220.4,442,402,0.95
146226.7,427,402,0.95
146246.7,427,402,0.95
146250.3,427,416,0.95
146266.6,367,416,0.95
146280.1,367,432,0.95
146286.7,306,432,0.95
146298.8,306,402,0.96
146306.7,278,402,0.96
146320.1,278,406,0.96
146326.7,278,406,0.96
146346.7,256,406,0.96
